date,open,high,low,close,volume
2006-03-17,74.13,74.3,73.7,74.07,31551600
2006-03-20,74.19,74.33,73.71,74.03,25640700
2006-03-21,74,74.6,73,73,44425900
2006-03-22,72.99,74.22,72.89,74.13,36219500
2006-03-23,74.03,74.45,73.75,74.45,25409600
2006-03-24,74.28,74.94,74.1,74.9,27560100
2006-03-27,74.81,74.94,74.42,74.91,23334000
2006-03-28,74.81,75.3,74.33,74.52,27179200
2006-03-29,74.66,75.96,74.66,75.9,33875700
2006-03-30,76,76.24,75.27,75.7,29733500
2006-03-31,75.93,76,75.33,75.97,24722400
2006-04-03,76.12,76.41,75.3,75.34,35542000
2006-04-04,75.28,75.99,75.07,75.68,30181200
2006-04-05,75.83,76.2,75.27,76.07,27471100
2006-04-06,75.94,76.23,75.55,76.23,25663700
2006-04-07,76.37,76.69,74.86,75.01,51457700
2006-04-10,75.03,75.46,74.51,74.93,39109200
2006-04-11,75,75.06,73.45,73.6,49801100
2006-04-12,73.62,74.4,73.55,74.37,40981200
2006-04-13,74.2,74.93,73.76,74.56,35415700
2006-04-17,74.63,74.93,73.9,74.61,38356100
2006-04-18,74.81,76.7,74.8,76.7,58648200
2006-04-19,76.69,77.34,76.27,77.26,44101500
2006-04-20,77.33,77.33,76.23,76.85,44622400
2006-04-21,77.27,77.35,76.26,76.68,40075800
2006-04-24,76.54,76.64,75.73,76.07,39232800
2006-04-25,76.1,76.21,75.48,76.12,42940300
2006-04-26,76.06,76.75,75.78,76.06,31348600
2006-04-27,75.52,76.67,74.89,75.43,91908800
2006-04-28,75.24,76.35,75.1,76.2,37918800
2006-05-01,76.29,76.64,75.26,75.26,44216700
2006-05-02,75.71,76.32,75.41,76.29,36131800
2006-05-03,76.24,76.51,75.69,76.16,35151900
2006-05-04,76.25,77.09,76.25,77.09,30351900
2006-05-05,77.52,78.02,77.32,77.52,37838800
2006-05-08,77.52,77.81,77.33,77.63,24715000
2006-05-09,77.57,77.79,77.35,77.52,21579600
2006-05-10,77.38,77.46,76.73,77.05,26824100
2006-05-11,77.12,77.16,75.23,75.31,46910800
2006-05-12,74.81,74.85,73.5,73.5,62645500
2006-05-15,72.94,73.71,72.35,73.17,61905600
2006-05-16,73.46,73.87,72.94,73.29,35594500
2006-05-17,72.45,73.14,71.85,71.95,76491400
2006-05-18,72.42,72.86,71.13,71.27,54127300
2006-05-19,71.39,72.18,70.59,71.9,79031200
2006-05-22,71.24,71.67,70.09,71.1,89895904
2006-05-23,71.88,72.39,70.1,70.18,73644800
2006-05-24,70.49,71.37,69.11,70.72,124700200
2006-05-25,71.5,72.28,71.04,72.21,63332000
2006-05-26,72.65,72.73,72.02,72.64,37483000
2006-05-30,72.31,72.35,70.56,70.64,46837100
2006-05-31,70.81,71.87,70.67,71.87,58723800
2006-06-01,71.88,73.34,71.65,73.27,49499200
2006-06-02,73.74,73.84,72.68,73.26,49689800
2006-06-05,73.06,73.15,70.86,71.09,66165900
2006-06-06,71.04,71.16,69.81,70.79,94747904
2006-06-07,70.82,71.82,70.01,70.1,81935904
2006-06-08,69.78,70.42,68,70.16,140237700
2006-06-09,70.55,71.1,69.42,69.54,63028400
2006-06-12,69.7,69.75,67.83,67.94,108263800
2006-06-13,67.65,68.85,66.6,66.65,139584190
2006-06-14,66.76,67.68,66.55,67.45,106669400
2006-06-15,68.04,69.97,67.91,69.76,96971104
2006-06-16,69.6,69.7,68.57,68.85,66852400
2006-06-19,69.1,69.12,67.44,67.5,71705696
2006-06-20,67.56,68.33,67.31,67.42,61105000
2006-06-21,67.37,69.06,67.25,68.6,81035400
2006-06-22,68.39,68.61,67.86,68.24,50947100
2006-06-23,68.23,69.05,67.72,68.65,42901800
2006-06-26,69.02,69.5,68.95,69.5,39933200
2006-06-27,69.54,69.83,68.02,68.3,61567100
2006-06-28,68.35,68.6,67.5,68.6,46405900
2006-06-29,68.81,71.25,68.81,71.25,96533200
2006-06-30,71.46,71.9,70.55,71.73,61004300
2006-07-03,72,72.63,71.76,72.63,22967800
2006-07-05,71.84,71.95,70.99,71.57,38621400
2006-07-06,71.71,72.2,71.16,71.55,33830700
2006-07-07,71.45,71.64,70.35,70.49,45330100
2006-07-10,70.66,71.24,70.18,70.41,40087000
2006-07-11,70.11,71.12,69.6,71.12,63444700
2006-07-12,70.78,71.08,69.59,69.64,50603500
2006-07-13,69.18,69.69,68.02,68.08,80423904
2006-07-14,68.08,68.21,66.95,67.53,78938304
2006-07-17,67.6,68.2,67.03,67.46,65412600
2006-07-18,67.82,68.25,66.62,67.74,74113904
2006-07-19,67.84,70,67.78,69.49,97641000
2006-07-20,70.04,70.37,67.62,67.63,72573800
2006-07-21,67.65,67.65,66.35,66.77,103251200
2006-07-24,67.26,68.91,67.25,68.69,71753200
2006-07-25,68.7,69.79,68.39,69.27,86767296
2006-07-26,68.93,69.6,68.12,69.01,55227400
2006-07-27,69.41,69.89,67.97,68.1,58883800
2006-07-28,68.75,69.7,68.48,69.67,62207500
2006-07-31,69.43,69.83,69.06,69.66,37623600
2006-08-01,69.17,69.23,68.18,68.59,45003700
2006-08-02,69.01,69.72,68.64,69.26,47104300
2006-08-03,68.78,70.34,68.54,70.17,49283600
2006-08-04,71.13,71.31,68.97,69.35,76609200
2006-08-07,69.37,69.48,68.74,69.35,45882400
2006-08-08,69.43,69.96,68.18,68.39,76243800
2006-08-09,68.99,69.28,67.6,67.7,58126400
2006-08-10,67.31,68.61,67.03,68.3,54415200
2006-08-11,68.06,68.07,67.23,67.51,42748500
2006-08-14,68.09,68.82,67.68,68,45029900
2006-08-15,69,69.45,68.69,69.42,48780200
2006-08-16,69.87,70.52,69.49,70.42,46160700
2006-08-17,70.22,71.1,70.13,70.75,44522600
2006-08-18,70.8,70.94,70.01,70.94,36988200
2006-08-21,70.48,70.49,69.85,70.21,24740900
2006-08-22,70.1,70.62,69.97,70.4,22624500
2006-08-23,70.5,70.8,69.2,69.6,37109000
2006-08-24,69.72,69.87,68.91,69.48,32201000
2006-08-25,69.38,70.09,69.23,69.6,22447400
2006-08-28,69.54,70.47,69.52,70.34,26650300
2006-08-29,70.51,71.25,69.88,71.2,48029500
2006-08-30,71.31,72,71.04,71.8,43890900
2006-08-31,71.96,72.24,71.57,71.85,33824300
2006-09-01,72.08,72.2,71.46,71.82,24118200
2006-09-05,71.93,72.52,71.7,72.47,38075100
2006-09-06,71.92,71.93,70.84,70.9,39665100
2006-09-07,70.53,71.12,70.06,70.28,43880800
2006-09-08,70.53,70.68,70.17,70.54,27805900
2006-09-11,70.13,70.84,69.65,70.41,49538400
2006-09-12,70.64,72.29,70.58,72.09,43160600
2006-09-13,72.16,72.88,72,72.72,35398300
2006-09-14,72.47,72.59,72.01,72.49,33670100
2006-09-15,73,73.02,72.17,72.57,40826200
2006-09-18,72.35,73.07,72.14,72.64,37906300
2006-09-19,72.71,72.74,71.15,72.21,64127500
2006-09-20,72.79,73.5,72.73,72.99,54783700
2006-09-21,73.35,73.57,72.1,72.43,63544000
2006-09-22,72.16,72.18,71.06,71.54,59289900
2006-09-25,71.78,72.65,71.11,72.41,61674400
2006-09-26,72.14,72.75,71.96,72.45,39130800
2006-09-27,72.21,72.99,72.2,72.94,42352000
2006-09-28,72.98,73.28,72.25,72.76,35591700
2006-09-29,72.71,72.99,71.93,72,33558300
2006-10-02,71.97,72.21,71.14,71.32,42179400
2006-10-03,71.25,71.83,70.68,71.28,45839600
2006-10-04,71.19,72.95,71.09,72.88,50864100
2006-10-05,72.87,73.9,72.85,73.81,48032200
2006-10-06,73.61,73.86,73,73.45,34906900
2006-10-09,73.36,74.14,73.06,74.06,25997000
2006-10-10,74.1,74.36,73.64,74.11,32901200
2006-10-11,73.78,74.29,73.11,73.73,52377600
2006-10-12,74.08,75.39,74.08,75.27,39918700
2006-10-13,75.3,75.91,75.13,75.87,45516500
2006-10-16,75.88,76.54,75.69,76.4,46127900
2006-10-17,75.94,76.24,75.35,75.97,48733400
2006-10-18,76.52,76.8,75.6,75.98,44694800
2006-10-19,75.73,76.4,75.58,76.35,42876900
2006-10-20,76.37,76.41,75.48,75.62,36459500
2006-10-23,75.35,76.28,75.09,75.8,36474000
2006-10-24,75.51,75.95,75.34,75.9,30503800
2006-10-25,75.73,76.46,75.48,76.46,50510600
2006-10-26,76.64,77.15,75.87,77.04,49316900
2006-10-27,76.89,77.11,75.94,76.13,51726300
2006-10-30,75.78,76.71,75.53,76.47,51249800
2006-10-31,76.6,76.79,75.7,76.23,46092600
2006-11-01,76.45,76.58,74.58,74.58,47215500
2006-11-02,74.11,74.9,74.1,74.47,47585300
2006-11-03,74.82,75.24,74.21,74.83,49053800
2006-11-06,75.21,76.08,75,75.7,47703500
2006-11-07,75.83,76.83,75.77,76.2,49204600
2006-11-08,75.61,76.8,75.41,76.59,52413900
2006-11-09,76.74,76.8,75.33,75.89,49556900
2006-11-10,75.77,76.57,75.61,76.52,43722400
2006-11-13,76.43,76.99,76.2,76.63,39373100
2006-11-14,76.91,78.11,76.43,78.11,68602400
2006-11-15,78.15,79.01,77.98,78.7,65133500
2006-11-16,79.1,79.11,78.38,78.64,49328300
2006-11-17,78.35,78.61,77.84,78.59,35970100
2006-11-20,78.35,78.85,78.11,78.7,48402300
2006-11-21,78.69,78.87,78.31,78.83,40728000
2006-11-22,78.97,79.11,78.56,78.92,33282900
2006-11-24,78.37,79.03,78.23,78.56,17933500
2006-11-27,78.51,78.54,76.72,76.8,72824600
2006-11-28,76.59,77.16,76.29,77.06,59174300
2006-11-29,77.52,78.21,77.3,78.06,53282700
2006-11-30,77.9,78.6,77.5,78.07,58605000
2006-12-01,78.15,78.37,76.85,77.78,87109800
2006-12-04,77.96,79.33,77.93,79.32,64396100
2006-12-05,79.4,79.76,79.07,79.38,39559300
2006-12-06,79.2,79.49,78.79,79.11,37812100
2006-12-07,79.29,79.51,78.66,78.77,39548300
2006-12-08,78.62,79.34,78.16,78.78,43109600
2006-12-11,78.8,79.18,78.54,78.98,35233200
2006-12-12,78.94,79.02,77.89,78.55,47917900
2006-12-13,78.91,79,78.15,78.65,47297000
2006-12-14,78.62,79.59,78.56,78.97,52294000
2006-12-15,79.3,79.5,78.81,78.9,38923800
2006-12-18,79.06,79.21,77.63,77.91,47026300
2006-12-19,77.45,78.11,77.1,77.86,54066300
2006-12-20,77.81,78.26,77.62,77.98,43290100
2006-12-21,77.99,78.35,77.31,77.62,49951400
2006-12-22,77.59,77.75,77.05,77.11,31230300
2006-12-26,77.33,78.22,77.3,78.21,21805200
2006-12-27,78.37,79.17,78.35,79.14,39298500
2006-12-28,79.03,79.28,78.65,78.78,28257400
2006-12-29,78.66,78.99,77.99,78.03,30795200
2007-01-03,78.68,79.12,77.22,78.16,54097300
2007-01-04,77.89,78.59,77.28,78.37,45578500
2007-01-05,78.02,78.3663,76.7,76.73,57487700
2007-01-08,76.95,77.3,76.23,76.43,46117700
2007-01-09,77.12,77.31,76.19,77.15,62799700
2007-01-10,76.76,77.75,76.57,77.75,49249200
2007-01-11,77.46,78.54,77.4,78.23,49188300
2007-01-12,78.26,79.05,78.13,78.98,28392800
2007-01-16,79.21,79.36,78.3,78.45,34917200
