date,open,high,low,close,volume
2010-04-26,121.85,122.12,121.23,121.35,143457210
2010-04-27,120.65,121.3346,118.25,118.48,355853770
2010-04-28,119.05,119.68,118.27,119.38,300677610
2010-04-29,120.1,121.11,120.07,120.8575,193774900
2010-04-30,120.88,121.01,118.78,118.8125,270000860
2010-05-03,119.38,120.68,119.2,120.35,182747820
2010-05-04,119.01,119.03,116.92,117.52,360353370
2010-05-05,116.56,117.8,115.97,116.82,328973160
2010-05-06,116.26,117,105,112.942,647356520
2010-05-07,112.64,113.77,109.41,111.26,637558730
2010-05-10,115.81,116.65,114.91,116.16,396159540
2010-05-11,115.07,117.36,114.91,115.83,317849710
2010-05-12,116.29,117.62,116.09,117.45,235607030
2010-05-13,117.13,117.68,115.89,115.99,234456090
2010-05-14,115.12,115.33,112.87,113.89,345602060
2010-05-17,114.2,114.52,111.77,113.95,325943990
2010-05-18,114.88,115.22,112.03,112.4,360595880
2010-05-19,111.77,112.77,110.36,111.76,394759530
2010-05-20,109.38,109.89,107.47,107.54,530423630
2010-05-21,105.91,109.38,105.3612,109.115,500909340
2010-05-24,108.52,109.39,107.61,107.71,269823000
2010-05-25,105.11,107.87,104.38,107.818,396505130
2010-05-26,108.48,109.47,106.85,107.17,349719280
2010-05-27,109.19,110.8,108.7801,110.76,300870470
2010-05-28,110.64,110.724,108.85,109.369,297933430
2010-06-01,108.35,109.95,107.37,107.53,277909390
2010-06-02,108.08,110.34,107.5091,110.33,240243640
2010-06-03,110.65,111.06,109.58,110.71,226618260
2010-06-04,108.61,109.33,106.465,106.82,398475570
2010-06-07,107.2,107.61,105.41,105.49,264609060
2010-06-08,105.57,106.83,104.65,106.62,357774290
2010-06-09,107.24,108.28,105.6,106.05,268023250
2010-06-10,107.86,109.28,106.0426,109.15,317890580
2010-06-11,108.19,109.75,108.12,109.68,214128110
2010-06-14,110.52,111.12,109.4,109.509,207196000
2010-06-15,110.28,112.1,110.09,112,238268660
2010-06-16,111.42,112.42,111.2,111.96,216373920
2010-06-17,112.28,112.33,111.05,112.14,263185740
2010-06-18,111.83,112.13,111.37,111.729,174006540
2010-06-21,113.12,113.2,110.79,111.41,213140640
2010-06-22,111.41,111.9,109.41,109.57,239355310
2010-06-23,109.64,110.03,108.48,109.23,254698720
2010-06-24,108.69,108.83,107.14,107.42,268692050
2010-06-25,107.74,108.42,106.77,107.8675,238726470
2010-06-28,108.03,108.32,107.14,107.53,169333230
2010-06-29,106.02,107.5114,103.55,104.21,373760410
2010-06-30,103.92,104.88,102.88,103.22,284101670
2010-07-01,103.15,103.49,101.13,102.76,382924760
2010-07-02,103.11,103.42,101.62,102.2,233385150
2010-07-06,103.64,104.37,101.88,102.87,256936430
2010-07-07,103.13,106.24,103.02,106.1075,253769700
2010-07-08,107,107.28,105.91,107.16,210842050
2010-07-09,107.13,107.97,106.93,107.96,144999850
2010-07-12,107.6,108.24,107.15,108.03,131283538
2010-07-13,109.15,110.09,108.93,109.66,213025880
2010-07-14,109.31,110.08,108.86,109.651,184426720
2010-07-15,109.61,110.06,108.17,109.68,232337890
2010-07-16,109.09,109.2059,106.45,106.66,282693310
2010-07-19,107.05,107.63,106.22,107.29,186708980
2010-07-20,105.87,108.56,105.82,108.48,258162300
2010-07-21,109.04,109.07,106.63,107.07,264526950
2010-07-22,108.34,109.94,108.33,109.461,274781290
2010-07-23,109.24,110.57,108.93,110.41,222020790
2010-07-26,110.6,111.67,110.29,111.56,182126480
2010-07-27,112.17,112.29,111.11,111.55,204855540
2010-07-28,111.32,111.66,110.46,110.83,163056170
2010-07-29,111.52,111.82,109.41,110.29,220149030
2010-07-30,109.17,110.86,108.98,110.27,220070530
2010-08-02,111.99,112.94,111.54,112.76,188263200
2010-08-03,112.48,112.77,111.85,112.22,146657240
2010-08-04,112.53,113.11,112.16,112.97,158171630
2010-08-05,112.25,112.91,112.08,112.85,140473720
2010-08-06,111.74,112.57,110.92,112.392,239675520
2010-08-09,112.92,113.18,112.32,112.992,120800381
2010-08-10,112.03,112.98,111.3701,112.375,242916210
2010-08-11,110.65,110.69,109.12,109.3,273408180
2010-08-12,107.65,109.02,107.6,108.63,239542540
2010-08-13,108.29,108.96,108.18,108.31,158698480
2010-08-16,107.57,108.61,107.18,108.26,147895280
2010-08-17,109.19,110.39,108.88,109.59,172270220
2010-08-18,109.54,110.38,108.91,109.79,182922040
2010-08-19,109.22,109.49,107.43,107.88,265847590
2010-08-20,107.56,107.9376,106.7499,107.53,209714150
2010-08-23,108.04,108.57,107.07,107.1236,163490260
2010-08-24,105.95,106.39,104.97,105.53,280795570
2010-08-25,104.95,106.34,104.29,105.94,272330720
2010-08-26,106.44,106.58,104.88,105.23,224492680
2010-08-27,105.89,106.97,104.31,106.86,272704060
2010-08-30,106.58,106.91,105.3,105.311,167238560
2010-08-31,104.92,105.98,104.49,105.31,273933010
2010-09-01,106.73,108.61,106.66,108.46,267834950
2010-09-02,108.72,109.49,108.49,109.47,156112150
2010-09-03,110.54,110.99,109.95,110.89,212197260
2010-09-07,110.37,110.51,109.55,109.64,141973690
2010-09-08,109.86,110.85,109.81,110.41,150268930
2010-09-09,111.65,111.68,110.62,110.92,147017890
2010-09-10,111.12,111.61,110.87,111.482,127818961
2010-09-13,112.58,112.95,112.13,112.72,178503460
2010-09-14,112.5,113.29,112.08,112.65,209823580
2010-09-15,112.32,113.21,111.98,113.08,168608340
2010-09-16,112.73,113.12,112.35,113.05,199962860
2010-09-17,113.04,113.15,112.18,112.49,195836810
2010-09-20,112.88,114.46,112.5216,114.21,214786710
2010-09-21,114.3,114.84,113.51,113.98,268632440
2010-09-22,113.8,114.44,113.1,113.42,191322350
2010-09-23,112.49,113.67,112.18,112.498,202354240
2010-09-24,113.75,114.9,113.65,114.82,209671700
2010-09-27,114.86,114.99,114.16,114.27,128799460
2010-09-28,114.42,115.04,113.18,114.67,209207410
2010-09-29,114.38,114.91,114.02,114.47,179665720
2010-09-30,115.05,115.79,113.59,114.13,287106610
2010-10-01,114.99,115.12,113.93,114.61,174638620
2010-10-04,114.37,114.85,113.18,113.75,166153200
2010-10-05,114.8,116.32,114.67,116.04,229634080
2010-10-06,116.02,116.33,115.56,116.03,148626520
2010-10-07,116.5,116.53,115.19,115.89,164859970
2010-10-08,116.05,116.86,115.61,116.5375,177760080
2010-10-11,116.72,116.97,116.25,116.65,103098291
2010-10-12,116.27,117.35,115.65,117.01,182209980
2010-10-13,117.66,118.55,117.38,117.92,194347150
2010-10-14,117.8099,118.01,116.72,117.46,217764260
2010-10-15,118.28,118.35,116.76,117.7,243704940
2010-10-18,117.74,118.67,117.31,117.7,141502180
2010-10-19,117.19,117.85,116.02,116.73,280604680
2010-10-20,116.94,118.44,116.87,117.87,200051750
2010-10-21,118.4,119.09,117.21,118.13,221546110
2010-10-22,118.31,118.53,118,118.347,108212321
2010-10-25,119.14,119.76,118.61,118.7,151145700
2010-10-26,118.1,118.84,117.87,118.72,158982890
2010-10-27,117.89,118.51,117.26,118.38,190023970
2010-10-28,119.06,119.11,117.83,118.4,168575990
2010-10-29,118.28,118.72,118.07,118.49,144305480
2010-11-01,119.07,119.75,117.85,118.53,174074710
2010-11-02,119.42,119.75,119.1,119.475,158345860
2010-11-03,119.675,120.02,118.45,119.95,226702780
2010-11-04,121.28,122.32,119.9724,122.26,215039310
2010-11-05,122.34,122.92,122.18,122.725,180654100
2010-11-08,122.34,122.69,121.94,122.49,155901610
2010-11-09,122.82,122.95,121.12,121.61,186621580
2010-11-10,121.58,122.16,120.66,122.1,221387390
2010-11-11,121.05,121.82,120.68,121.635,158017550
2010-11-12,120.82,121.35,119.65,120.198,239068790
2010-11-15,120.58,121.05,119.98,120.03,163940710
2010-11-16,119.29,119.49,117.59,118.16,300331920
2010-11-17,118.21,118.71,117.86,118.218,172308830
2010-11-18,119.36,120.39,119.35,119.9575,197723670
2010-11-19,119.9,120.34,119.25,120.29,156852810
2010-11-22,119.69,120.24,118.77,120.19,181592170
2010-11-23,118.77,119.015,117.99,118.4475,222308910
2010-11-24,119.2,120.23,119.18,120.2,140159030
2010-11-26,119.16,119.81,118.8,118.8,76007704
2010-11-29,118.5,119.48,117.74,119.162,223642220
2010-11-30,117.98,119.17,117.81,118.4925,233930640
2010-12-01,120.2,121.24,120.19,121.01,221037150
2010-12-02,121.2,122.65,121.13,122.56,191213570
2010-12-03,122.14,123.03,122.11,122.89,151288820
2010-12-06,122.63,123.04,122.5,122.76,103050459
2010-12-07,123.94,124.01,122.76,122.83,206580950
2010-12-08,122.98,123.38,122.41,123.28,138019180
2010-12-09,123.97,124.02,123.15,123.76,123705049
2010-12-10,124.14,124.6,123.73,124.48,117571625
2010-12-13,125.05,125.2,124.52,124.56,133812609
2010-12-14,124.75,125.23,124.29,124.67,147249530
2010-12-15,124.44,124.93,123.89,124.098,160823010
2010-12-16,124.18,124.91,123.75,124.82,185035180
2010-12-17,124.08,124.46,123.82,124.3,141075280
2010-12-20,124.64,124.9,123.98,124.6,119085459
2010-12-21,124.99,125.47,124.87,125.39,94965438
2010-12-22,125.48,125.82,125.41,125.78,78878090
2010-12-23,125.64,125.78,125.29,125.6,70079275
2010-12-27,125.13,125.77,125.04,125.65,58125974
2010-12-28,125.9,125.95,125.5,125.83,55309010
2010-12-29,125.98,126.2,125.9,125.92,58033036
2010-12-30,125.8,126.13,125.53,125.72,76616846
2010-12-31,125.53,125.87,125.33,125.75,91270271
2011-01-03,126.71,127.6,125.6969,127.05,138725190
2011-01-04,127.33,127.37,126.19,126.98,137409680
2011-01-05,126.58,127.725,126.46,127.64,133975250
2011-01-06,127.69,127.83,127.01,127.39,122518970
2011-01-07,127.56,127.77,126.15,127.14,156034590
2011-01-10,126.58,127.16,126.2,126.98,122401644
2011-01-11,127.44,127.74,126.95,127.43,110286968
2011-01-12,128.21,128.72,127.4621,128.58,107929135
2011-01-13,128.63,128.69,128.05,128.3675,129229132
2011-01-14,128.19,129.33,128.1,129.3,117677857
2011-01-18,129.18,129.64,129.03,129.52,114401252
2011-01-19,129.41,129.5357,127.91,128.25,151958320
2011-01-20,127.96,128.4,127.13,128.08,175745600
2011-01-21,128.88,129.17,128.23,128.37,151462880
2011-01-24,128.285,129.25,128.26,129.1,113715455
2011-01-25,128.76,129.28,128.11,129.17,167552150
2011-01-26,129.49,130.05,129.23,129.67,141281440
2011-01-27,129.7,130.21,129.47,129.99,123302633
2011-01-28,130.14,130.35,127.51,127.72,295637220
2011-01-31,128.07,128.78,127.75,128.68,149249110
2011-02-01,129.46,130.97,129.3801,130.74,167194210
2011-02-02,130.4,130.84,130.33,130.485,118323602
2011-02-03,130.26,130.98,129.57,130.78,145886610
2011-02-04,130.83,131.2,130.23,131.15,134634710
2011-02-07,131.44,132.4,131.43,131.97,112439030
2011-02-08,132.09,132.64,131.73,132.57,99100000
2011-02-09,132.21,132.63,131.61,132.269,146436610
2011-02-10,131.6,132.47,131.3,132.321,162708480
2011-02-11,131.8,133.28,131.77,133.11,137716440
2011-02-14,133.03,133.54,132.88,133.43,101691100
2011-02-15,133.02,133.22,132.3167,133.01,119575387
2011-02-16,133.46,134.01,133.19,133.85,130183448
2011-02-17,133.46,134.43,133.34,134.25,109810420
2011-02-18,134.37,134.69,134.06,134.53,130002330
2011-02-22,133.12,134.5615,131.47,131.83,233116380
2011-02-23,131.75,132.07,130.21,131.02,227610100
2011-02-24,130.88,131.44,129.7,130.93,260467040
2011-02-25,131.48,132.41,131.4,132.33,141693840
2011-02-28,132.82,133.32,132.38,133.15,141600770
2011-03-01,133.57,133.69,130.89,130.93,258582270
2011-03-02,130.75,131.82,130.35,131.21,200277830
2011-03-03,132.4,133.62,132.39,133.47,176485170
2011-03-04,133.37,133.63,131.6,132.47,277371470
2011-03-07,132.86,133.1594,130.735,131.43,216888930
2011-03-08,131.64,133,131.07,132.58,174706410
2011-03-09,132.32,132.8,131.6,132.39,153903460
2011-03-10,131,131.18,129.81,129.9375,301665700
2011-03-11,129.52,131.31,129.49,130.84,225758500
2011-03-14,129.99,130.48,129.06,130.05,235607780
2011-03-15,126.59,129.33,126.5,128.56,359794830
2011-03-16,128.15,128.57,125.28,126.175,469160630
2011-03-17,128,128.39,127.1,127.85,254521640
2011-03-18,128.84,128.88,127.51,127.76,230654390
2011-03-21,129.35,130.01,129.2,129.74,154065280
2011-03-22,129.72,129.89,129.17,129.29,129743412
2011-03-23,128.93,130,128.32,129.66,148648720
2011-03-24,130.4,131.09,129.67,130.9,159238290
2011-03-25,131.24,131.87,130.8921,131.3,155770000
2011-03-28,131.58,131.92,130.94,130.98,109839083
2011-03-29,130.87,131.9,130.44,131.86,129844555
2011-03-30,132.55,133.16,132.36,132.77,135895860
2011-03-31,132.6,132.96,132.45,132.59,132756530
2011-04-01,133.41,133.77,132.83,133.15,154038920
2011-04-04,133.43,133.67,132.88,133.26,100773342
2011-04-05,133,133.83,132.94,133.24,121083840
2011-04-06,133.88,134,133.12,133.66,120453617
2011-04-07,133.42,133.9775,132.66,133.32,170973200
2011-04-08,133.91,133.99,132.31,132.86,148014800
2011-04-11,133,133.45,132.14,132.46,121518486
2011-04-12,131.72,131.98,130.99,131.47,161480680
2011-04-13,132.08,132.18,130.96,131.46,162172970
2011-04-14,130.7,131.76,130.27,131.56,161271240
2011-04-15,131.8,132.37,131.41,132.04,170146610
2011-04-18,130.59,132.0301,129.51,130.56,210908210
2011-04-19,130.76,131.35,130.44,131.31,124321889
2011-04-20,132.88,133.39,132.79,133.1,156473000
2011-04-21,133.79,133.84,133.1046,133.78,136214510
2011-04-25,133.68,133.86,133.2,133.64,65760002
2011-04-26,134.05,135.06,133.91,134.791,146658430
2011-04-27,135.05,135.87,134.5,135.67,143104800
2011-04-28,135.43,136.29,135.41,136.11,124865764
2011-04-29,136.16,136.57,135.98,136.43,115094350
2011-05-02,137.07,137.18,135.95,136.22,126310033
2011-05-03,135.96,136.19,135.045,135.73,138445810
2011-05-04,135.67,135.73,134.23,134.83,182821160
2011-05-05,134.08,134.95,133.02,133.61,227065700
2011-05-06,134.94,135.63,133.22,134.2,222951260
2011-05-09,134.19,135.11,133.98,134.72,114134435
2011-05-10,135.17,136.11,135,135.87,114886994
2011-05-11,135.67,135.69,133.82,134.44,193745610
2011-05-12,134.08,135.36,133.39,135.08,171648130
2011-05-13,135.15,135.34,133.56,134.04,157499080
2011-05-16,133.56,134.61,132.97,133.19,141770640
2011-05-17,132.69,133.35,132.12,133.17,192852310
2011-05-18,133.24,134.5,132.95,134.36,135228140
2011-05-19,134.8,135.03,133.94,134.68,119584847
2011-05-20,134.33,134.6781,133.36,133.61,182638300
2011-05-23,131.98,133.6475,131.59,132.06,168799990
2011-05-24,132.44,132.73,131.7,131.95,147200300
2011-05-25,131.42,132.94,131.38,132.39,151102190
2011-05-26,132.03,133.24,131.78,133,164984590
2011-05-27,133.37,133.87,132.9588,133.51,120921858
2011-05-31,134.77,134.92,133.84,134.9,164731170
2011-06-01,134.51,134.9234,131.76,131.87,233094280
2011-06-02,131.96,132.24,130.96,131.73,200466730
2011-06-03,130.15,131.42,130.08,130.42,234690120
2011-06-06,130.09,130.36,128.87,129.045,179951150
2011-06-07,129.7,130.07,128.85,128.96,161805950
2011-06-08,128.76,129.19,128.18,128.42,198696300
2011-06-09,128.77,129.93,128.46,129.4,160964350
2011-06-10,128.85,128.93,127.26,127.6,238629310
2011-06-13,127.89,128.24,127.05,127.7,207599750
2011-06-14,128.87,129.77,128.82,129.32,160570350
2011-06-15,128.24,129.2991,126.68,127.02,300957950
2011-06-16,127.06,127.97,126.32,127.3,308038430
2011-06-17,127.93,127.94,126.62,127.05,234996070
2011-06-20,126.62,127.97,126.58,127.7,159478910
2011-06-21,128.36,129.7,127.7535,129.45,193157230
2011-06-22,129.05,129.81,128.59,128.67,176886450
2011-06-23,127.16,128.6361,126.19,128.301,334286830
2011-06-24,128.27,128.37,126.62,126.81,226129360
2011-06-27,126.89,128.43,126.64,127.94,168908170
2011-06-28,128.45,129.63,128.27,129.61,165556260
2011-06-29,130.2,130.93,129.6321,130.72,244295410
2011-06-30,131.14,132.18,130.705,131.97,223496510
2011-07-01,132.09,134.1,131.78,133.92,202385640
2011-07-05,133.78,134.08,133.39,133.81,165935970
2011-07-06,133.49,134.14,133.11,133.97,143332680
2011-07-07,135.16,135.7,134.88,135.36,170464160
2011-07-08,133.83,135.3558,133.39,134.4,194171490
2011-07-11,132.75,133.18,131.66,131.97,195918540
2011-07-12,131.69,132.78,131.36,131.4,214675640
2011-07-13,132.09,133.22,131.519,131.84,204062550
2011-07-14,132.17,132.78,130.68,130.93,226111750
2011-07-15,131.66,131.87,130.77,131.69,220124620
2011-07-18,131.08,131.28,129.63,130.61,196872080
2011-07-19,131.34,132.89,131.31,132.73,166554900
2011-07-20,133.07,133.15,132.42,132.65,137145310
2011-07-21,133.4,134.82,132.6693,134.49,245270290
2011-07-22,134.52,134.72,133.76,134.58,126019327
2011-07-25,133.3,134.49,133.16,133.83,136653700
2011-07-26,133.74,133.96,133.03,133.33,131278113
2011-07-27,132.59,132.63,130.43,130.6,249020020
2011-07-28,130.6,131.77,130.01,130.22,207939900
2011-07-29,128.91,130.55,127.9667,129.33,307042470
2011-08-01,130.84,130.96,127.53,128.78,325790820
2011-08-02,132.09,132.64,131.73,132.57,99100000
2011-08-03,125.66,126.31,123.53,126.17,371029420
2011-08-04,124.42,124.62,120.06,120.26,520721780
2011-08-05,121.76,122.07,116.86,120.08,655561580
2011-08-08,116.91,120.1218,112.02,112.26,702263850
2011-08-09,114.07,117.64,110.27,117.48,717828610
2011-08-10,115.26,116.28,111.95,112.29,662607380
2011-08-11,113.26,118.92,112.317,117.33,487979670
2011-08-12,118.4,119.215,117.28,118.12,313731600
2011-08-15,119.19,120.74,119,120.62,258810580
2011-08-16,119.47,120.69,118.31,119.59,294095200
2011-08-17,120.25,121.2,118.72,119.67,238201070
2011-08-18,116.5,119.714,113.39,114.51,512956220
2011-08-19,112.96,115.88,112.5,112.64,428281240
2011-08-22,115.17,115.23,112.41,112.73,275090590
2011-08-23,113.15,116.5665,112.58,116.44,331136600
2011-08-24,116.19,118.24,115.92,118.08,246869680
2011-08-25,118.73,119.4,115.87,116.28,312365340
2011-08-26,115.69,118.51,113.85,117.97,314495830
2011-08-29,119.56,121.43,118.0569,121.36,190977190
2011-08-30,120.83,122.43,119.26,121.68,241315670
2011-08-31,122.46,123.51,121.3,122.22,301828300
2011-09-01,122.29,123.4,120.78,120.94,254585840
2011-09-02,118.42,120.8726,117.43,117.85,255517200
2011-09-06,114.39,117.16,114.38,116.99,285142740
2011-09-07,118.76,120.34,118.36,120.29,209803110
2011-09-08,119.57,120.94,118.77,119.04,250568190
2011-09-09,117.68,119.057,115.28,115.92,380195060
2011-09-12,114.47,116.76,114.05,116.67,305793440
2011-09-13,117.05,118.18,116.22,117.74,272514650
2011-09-14,118.34,120.8,116.72,119.37,319389430
2011-09-15,120.65,121.47,119.4034,121.43,326777110
2011-09-16,121.29,121.97,120.32,121.521,284528210
2011-09-19,119.53,120.93,118.72,120.31,241516920
2011-09-20,120.82,121.99,120.01,120.17,218932120
2011-09-21,120.23,120.6,116.44,116.63,316251220
2011-09-22,113.25,114.21,111.3,112.86,513920100
2011-09-23,112.11,114.16,112.02,113.54,307242490
2011-09-26,114.61,116.4,112.98,116.24,260673620
2011-09-27,118.53,119.56,116.84,117.54,311753820
2011-09-28,117.78,118.49,114.97,115.145,286696750
2011-09-29,117.05,117.63,113.93,116.05,298108820
2011-09-30,114.45,115.45,113.07,113.15,288685510
2011-10-03,112.49,113.95,109.81,109.93,365136780
2011-10-04,108.35,112.58,107.43,112.34,459177460
2011-10-05,112.62,114.72,111.58,114.42,284108000
2011-10-06,114.36,116.66,113.51,116.49,257800740
2011-10-07,117.17,117.245,115.06,115.71,312657900
2011-10-10,117.68,119.63,117.67,119.58,230666210
2011-10-11,118.87,120.04,118.75,119.7,209087950
2011-10-12,120.6,122.14,120.33,120.75,281544830
2011-10-13,120.04,120.87,119.12,120.51,212538800
2011-10-14,121.91,122.6,121.23,122.57,211397570
2011-10-17,121.99,122.5492,119.93,120.23,202311560
2011-10-18,120.14,123.5,119.2,122.58,318857860
2011-10-19,122.38,123.08,120.71,121.13,226601260
2011-10-20,121.43,122.1,119.82,121.66,262075600
2011-10-21,123.09,124.12,122.72,123.97,278999360
2011-10-24,124.17,125.8,124.06,125.49,203215560
2011-10-25,124.89,124.95,122.78,123.049,268596750
2011-10-26,124.35,124.77,122.21,124.3,289053780
2011-10-27,127.63,129.42,124.3187,128.63,393288900
2011-10-28,128,128.85,127.8,128.6,225906500
2011-10-31,127.16,128.6239,125.32,125.5,228146630
2011-11-01,122.03,123.51,121.52,122.002,416565740
2011-11-02,123.83,124.4,122.7905,123.99,245529380
2011-11-03,125.27,126.5,123.595,126.25,291174800
2011-11-04,125.23,125.7,124.01,125.481,249401510
2011-11-07,125.39,126.39,124.2,126.26,196617180
2011-11-08,126.92,128.02,125.71,127.88,224426220
2011-11-09,124.89,125.8,122.86,123.161,337981970
2011-11-10,124.79,124.94,123.02,124.32,231866470
2011-11-11,125.83,126.99,125.79,126.66,189924330
2011-11-14,126.19,127.45,124.92,125.46,159258230
2011-11-15,125.17,126.75,124.72,126.083,184709390
2011-11-16,124.81,126.34,123.9,124.08,235782470
2011-11-17,123.85,124.16,121.23,122.105,331219800
2011-11-18,122.5,122.75,121.47,121.979,215580350
2011-11-21,120.2,120.35,118.65,119.661,229611600
2011-11-22,119.4,120.1,118.52,119.19,216494840
2011-11-23,118.07,119.19,116.56,116.56,224531650
2011-11-25,116.38,117.7,116.2,116.34,99556980
2011-11-28,119.54,120.18,118.82,119.71,210686010
2011-11-29,120.05,121,119.61,120.05,199241490
2011-11-30,123.49,125.22,119.9971,124.99,324439460
2011-12-01,124.85,125.64,124.43,124.97,176954760
2011-12-02,126.12,126.5,124.78,124.86,221109690
2011-12-05,126.84,127.18,125.44,126.22,225263850
2011-12-06,126.21,127.11,125.76,126.26,178842040
2011-12-07,125.84,127.26,124.97,126.73,237802480
2011-12-08,125.9,126.18,123.65,123.95,240862720
2011-12-09,124.51,126.37,124.4,126.05,209111340
2011-12-12,124.95,124.97,123.16,124.21,215826050
2011-12-13,124.86,125.57,122.45,123.05,245159710
2011-12-14,122.56,123.03,121.47,121.74,238618790
